FuncionarioId,Mes,ReclamacoesResp,ReclamacoesSolu,DesempenhoGeral
3eb089d3-9aac-4e34-85e7-c95bb81b6609,2023-03,12,11,9.89
d8dfd685-da5d-4614-aa83-b548a052e6c6,2023-04,12,10,7.64
1fc784f2-d9e4-4ec3-ae68-6515c3f73c7e,2023-02,12,6,8.19
955396dc-0a5d-471f-a350-f0748d605572,2023-08,12,7,7.44
ccbf816e-996b-489d-a387-99df531376d7,2023-08,12,4,6.23
f324542f-8723-45ee-bb91-7fc0bf51847c,2023-05,8,2,7.62
9819e220-e04d-4eca-8108-3356e180fa0c,2023-04,13,8,8.26
48134abc-affc-4ebf-b1b4-7b27ff0f8cc9,2023-03,10,1,8.64
57b66253-63a7-4109-b68d-97b35de342f5,2023-08,10,0,5.25
fcca7dd4-d642-4059-b6d8-b532d76e38a7,2023-12,5,0,8.37
3deafb8d-700a-4f89-8860-e0a2b470d843,2023-04,11,11,8.25
f7f01bd2-cf12-4ede-9291-89bec622c683,2023-04,12,1,6.88
0e6c7884-4262-480c-abce-08059d0d720a,2023-10,5,4,5.69
9c240882-db82-4166-8a44-36c4023d5b84,2023-10,12,0,9.04
2e276dd5-0755-42b0-ab54-06793abd3c12,2023-05,16,13,8.32
dbe7923a-7e2e-41e5-85d0-e870c1b6dcc4,2023-03,16,8,6.45
994a84c5-629c-40fd-a63c-1cd6e80739a0,2023-10,6,3,9.91
d59b3b9c-d7fb-46cb-8a44-181220d068db,2023-03,8,3,9.37
2162586c-d4d1-4fc2-8a14-6d4b4b6350e4,2023-07,5,3,9.15
73a6dd9c-719a-485c-bfcd-43a8ed9c1aea,2023-10,14,10,5.12
49073242-6d47-465b-958e-9e207080b218,2023-07,13,4,9.22
b775465b-dad7-4419-b3b7-2867eaf66fc3,2023-11,12,2,5.9
e5d357aa-6f4c-4736-abcd-67fac8080e64,2023-04,14,10,7.25
bf178162-99e2-4666-9f50-1313a7dbe5dd,2023-09,19,5,8.07
4f838b8a-ff00-41e6-91d9-4520ee665ef6,2023-01,15,5,7.87
3d32db1b-dffa-48a1-8eb9-4cd22767a63a,2023-02,17,4,9.99
7ffa6e1c-b29c-4bdd-a343-ca12dceaf52a,2023-02,8,1,7.06
7e80f55c-a98d-4226-96b5-38c9603550b9,2023-04,17,17,5.35
5e0034de-acb4-43fe-93d4-77f95fc8d459,2023-08,14,1,6.61
dff210f7-b00c-4cda-8650-28f6cfc32511,2023-04,8,5,8.86
a70885d2-8308-4a2b-9989-940f7a978853,2023-07,6,2,9.07
1241ede1-28e5-46a4-930c-904aba204cff,2023-02,5,0,6.77
49c83a26-dde0-4b6f-bed3-2759dfc29074,2023-12,11,3,5.25
eec160c5-c84a-4de9-9585-98d26c61f779,2023-01,10,7,8.35
994a84c5-629c-40fd-a63c-1cd6e80739a0,2023-03,19,15,8.8
c700538f-0594-4703-b359-2fa6986ec45e,2023-05,5,2,9.67
9739ac3a-8886-40b9-8405-864ebb6ef285,2023-04,11,7,9.04
c7a6863c-2765-4eac-87cb-3ce69b3b4386,2023-08,16,14,5.69
5bed6565-6b80-4633-87a0-2f98d8b9f3c1,2023-12,20,11,8.49
dfd3d0af-a12b-4da5-abd6-435037138944,2023-07,18,3,7.13
c7168d13-fcf4-4a79-bbd4-5130cb43db6e,2023-11,17,1,9.11
1f688e00-5e48-4462-96cb-9351174c660b,2023-02,8,8,5.08
ebedf739-9067-455d-a9b8-7b76a8306dbf,2023-02,9,0,7.22
b19fab7f-f1aa-44f2-a7d6-1dfebbcd5a5e,2023-05,16,14,5.02
5e059a6a-b756-415d-9897-dd0264790e01,2023-09,9,3,8.01
7bd6558d-dd25-4a19-9b3d-f1997832ac58,2023-02,18,5,8.44
9c240882-db82-4166-8a44-36c4023d5b84,2023-09,13,7,6.71
5f440564-e822-4505-ab89-cc5111e7bfd4,2023-11,9,7,7.7
d20bdc1c-e71e-4916-84e9-7374fc50dba1,2023-07,11,10,5.18
d5822340-bded-4fdd-8505-6c725d14c983,2023-04,8,0,9.48
f650003c-3b36-42e5-bb97-c724a54b5429,2023-02,13,1,9.01
3bee8cfb-9945-4593-b054-c52173eb27d1,2023-04,11,11,9.11
64582b4a-f748-47dd-9b72-90d929e3276d,2023-12,17,8,7.97
ab291f90-912f-4bdf-b7c7-84345bc26c77,2023-07,11,2,8.26
e1559c44-24be-4985-b530-d9262bb4222d,2023-08,16,8,8.34
ce484de4-6475-4cfc-bcf8-d77a34af5666,2023-04,7,4,7.99
70fa3d96-d14c-45f2-bbd8-6061e427158c,2023-09,13,5,6.85
a61cbc6e-53f4-4be2-acaf-7dc3cdac7e7a,2023-05,19,8,10.0
e2e205fe-64fc-4a20-9999-8df00dda2463,2023-11,9,3,5.71
f10720a0-7514-4a5c-891d-bea338c9970e,2023-06,9,9,7.93
dbb6334b-2c93-4afb-ade6-2213fd0d7a77,2023-09,10,2,8.57
1b1e7388-2841-46c3-8c8b-0141e6d0eb94,2023-07,10,9,5.41
4f92da77-d042-4b77-9e24-ab412326682c,2023-02,16,10,5.42
b624e633-2d65-4ea3-9c89-bdbfc472d9ce,2023-06,13,1,8.69
e194630d-639e-4e92-b295-fe8e4407f33b,2023-05,12,10,5.47
5404fc68-a68e-4f8e-9d22-5b6e22a4b8f8,2023-06,14,11,5.05
cbc07a43-36e3-4234-8695-06e5ed0a66be,2023-07,9,1,10.0
9d3a188e-7625-4bcd-9252-02842586a6c9,2023-08,9,7,7.03
ee22d9e6-76c3-4f10-a482-35931934776f,2023-12,18,3,5.78
630fc501-57a3-4c26-b05d-1efc2d98e3a9,2023-08,20,4,6.07
1c48e665-05d7-4b2c-8e91-467d6d28019b,2023-05,13,0,6.09
fc5d5097-4e8f-4a69-bda6-9d7784694c3e,2023-12,12,3,9.97
819b300f-300b-4b13-9672-07e62494b839,2023-01,16,2,6.65
353ff3a2-8b2b-4751-9c2a-5f9d4624f245,2023-10,19,0,5.22
65c94f40-0475-4d86-868d-86e83f55342c,2023-05,13,0,7.66
c3bbc1f0-f46c-4eef-b8dd-8e6985379c65,2023-01,17,0,7.98
3eb089d3-9aac-4e34-85e7-c95bb81b6609,2023-04,7,7,9.94
d66dd992-873a-46a3-b2a2-dbf086e71d88,2023-01,14,8,8.26
9df5c0a0-facf-4d64-98f0-dbbafb00e48c,2023-08,20,1,7.79
f7f01bd2-cf12-4ede-9291-89bec622c683,2023-10,17,17,5.9
d080fa1c-27a1-4b68-a17d-a2dbebb4d328,2023-04,11,8,8.48
a6781ca0-cd94-4302-bd48-e70c90a86b4b,2023-04,15,3,9.52
0b14c780-c39d-4a18-ac12-08ea1a85969a,2023-10,13,13,7.37
43392a73-fa72-44ba-8764-44f56cf69aa1,2023-02,20,7,7.1
b03eba06-8477-4294-839b-4e8abb90da10,2023-09,12,12,9.57
e18d019f-a353-4d63-a5b4-f55dbb54b4f5,2023-02,11,8,7.5
32f69de6-285f-4a75-8d68-1c33d6e858d5,2023-06,15,13,7.78
cf11b024-4469-4654-a4e7-a3c7c4928ee5,2023-05,9,6,5.12
b4b00e38-476b-4d5a-81c7-b2f79f76f209,2023-11,19,18,8.06
c5ca9ff0-0baf-4d49-97a2-c39111c49735,2023-06,11,5,9.79
ca02e519-84f3-4234-bf0c-66e14c5ff43f,2023-09,5,4,5.89
e9a1e8de-ace1-44fe-993c-d33ebdfb1ad2,2023-03,6,5,6.99
f8c15515-510c-4149-9468-4758aeacab14,2023-06,19,11,5.36
0244211f-c9cc-4420-a1b4-a1eb2c6b0f88,2023-11,14,1,6.46
a1eb8c36-4f2e-4b3a-8fa8-4c4b502c2165,2023-06,9,4,9.36
a0b1e9a7-b08d-45ca-a73e-7fd953095e67,2023-05,8,2,9.87
9739ac3a-8886-40b9-8405-864ebb6ef285,2023-02,20,4,5.02
f6718f3c-63c2-44b6-8a50-59c92287bc53,2023-09,8,1,9.71
628f8bbc-1ca3-4732-b772-a85edf61cc1d,2023-03,11,4,6.65
e36beb41-7282-4cc8-949a-76f2bb73c198,2023-05,16,10,5.22
ffb20b5e-573d-490c-985f-690f4aefb074,2023-03,9,2,7.24
1b8d1e3d-a27d-4e3f-a2b0-180d9d2a7f6e,2023-02,13,1,8.95
9db8f421-b515-4bbf-bf1a-a914cc1e1b10,2023-10,7,3,9.05
33ea82d6-d5c4-4930-af68-7d0fa81e757c,2023-08,9,3,5.24
c2b371a2-8949-49e9-8076-91fcc04067e0,2023-11,9,9,5.88
80e52056-c641-440a-8347-371b02837921,2023-04,19,17,9.96
390f518e-73b6-4c94-9c52-5864ca457d40,2023-12,14,0,7.26
0a5738a1-13f9-4da6-990d-7159568a56a7,2023-05,8,5,7.64
c765f936-499b-4291-b4e4-2c6402d85296,2023-12,9,9,6.49
adad5aec-09cb-4122-8e49-be2adc1fa505,2023-04,20,12,5.06
447cd7c1-e982-4843-a960-5fcb848df74a,2023-10,12,7,8.14
ec9150a2-3bfa-4ff2-82c1-bae60e16bddd,2023-04,19,9,5.59
9955c6dd-9387-4bcc-befd-68c7e08213fb,2023-10,14,7,9.09
3e03e07b-1961-4fc0-95f4-e01583831397,2023-08,7,0,9.8
bbc6e2ed-b782-4ddb-a54b-5dd6eeda352c,2023-06,15,15,9.74
594a2cd3-a7fe-4d9c-8341-4680b7bb3cd9,2023-09,8,2,7.7
1ab0431d-99bb-4530-9512-82d9a44e238c,2023-06,5,5,6.34
876eae85-f946-4728-801c-2671b9453319,2023-04,14,0,7.42
c6870786-f80f-4166-a6fe-29f8745aba2e,2023-06,15,0,7.24
6d955cfa-a079-4ea9-94de-b76bb4a4f879,2023-10,18,14,6.81
3223b2e0-1007-444f-9389-82200451bd45,2023-02,17,17,7.5
6af2eb00-d530-45b0-91ec-14dcd174013f,2023-09,19,4,9.44
b9b316f0-acad-4e9c-bf53-dd760d6ed9a9,2023-01,13,0,8.43
0ccf7067-507e-4805-b17c-f2ae94df6380,2023-01,11,8,9.47
fd3149bb-9e71-4371-b446-c03f7d1cc5a9,2023-03,9,3,7.77
ceb33140-be0d-4528-979b-35e3072eae44,2023-08,17,11,8.92
0384f386-914d-4154-8af7-a1aee398fe9c,2023-03,11,11,7.55
20513458-44df-4001-94f5-89fcc1c0bd96,2023-01,16,4,7.7
1b56d3f0-569a-440a-93e4-9642b8164820,2023-12,10,3,6.51
6e233f44-bf21-4e00-8fcf-8379fecd9f90,2023-09,13,9,6.11
c4a516ed-371c-4caa-a5f4-a05179985d4a,2023-12,7,1,7.21
628d6bdf-16fb-43ab-9c0e-f6e49ea3571b,2023-11,6,1,9.17
8544b274-6af8-457d-ae03-63d83f5f8432,2023-07,16,7,6.1
885c26c1-bc30-46ed-83e5-cb3d82330b5e,2023-03,20,12,7.81
78524a16-ebc3-4486-a6ff-44d3006e7cee,2023-01,16,2,6.84
0d25b052-2c18-487e-be28-0d3201777c75,2023-09,15,6,6.91
adad5aec-09cb-4122-8e49-be2adc1fa505,2023-02,13,13,9.22
0e340b53-8537-427b-bc46-8663b4adcfce,2023-10,8,1,8.21
42080656-3515-4a65-a3b1-ec65991a20b4,2023-07,9,6,6.49
fbcb93e5-14e7-42b2-9146-5cae980eb6b2,2023-05,18,11,7.74
f91d41f7-6449-4159-b302-ea32b8e1791c,2023-05,15,3,9.65
3b2f1b57-934a-4b4a-8204-2e1880e9e301,2023-04,19,14,8.94
291eb986-afd0-4ce0-90b0-441a59cd8ed2,2023-04,5,4,5.29
87778e67-444c-49be-a309-ad2e3d08bea0,2023-09,8,8,7.01
a5f97359-3872-44a1-8520-043e8c028e4e,2023-04,17,10,7.39
3e6bbe10-4860-448d-a388-3ba2ebf3cdb9,2023-09,13,9,8.41
527a8a86-800d-4db9-83ea-2404d7ecdf9b,2023-05,8,0,7.43
4e092dce-79d5-49db-ab93-779f87d64275,2023-01,9,2,5.98
7eaf53f7-f4e8-4e1b-8054-54b6e82c5db0,2023-10,12,11,5.46
9869f510-3dd5-40ee-b1e6-297204a3756e,2023-09,17,16,9.73
e77d11cf-3686-4c89-afcf-6d39806036b5,2023-06,11,9,9.86
8f783005-3227-43f5-98c8-b798ce8d8848,2023-02,11,6,5.75
1424e7a0-47db-48a0-8bfb-4dc0cd6983ec,2023-02,16,15,9.85
6d7dbed8-aff3-4a2d-a28e-652369f72f4b,2023-09,17,16,9.29
92e938ec-b8e0-49fa-b2d4-c5ce1dbc6050,2023-09,5,2,6.12
c2dde044-c035-4746-aa69-1e30d7fde4ae,2023-09,14,13,9.49
fc5749b2-63a9-49e9-abfb-3273848fd65d,2023-07,7,0,9.11
e20bfa03-4c02-4431-8acd-84acb078e6c6,2023-04,15,4,9.0
c3bbc1f0-f46c-4eef-b8dd-8e6985379c65,2023-10,15,5,7.33
abfc9347-7d3d-456e-b11d-e66ad4801d76,2023-04,5,0,8.2
43572979-1d80-4080-b9fa-52fc0d052528,2023-04,5,5,6.9
9c49b807-6d4b-4b6f-b76e-c1d2bd8d0a8b,2023-02,11,10,5.03
5c2f3495-52f1-4a51-b2bc-670d5e94851d,2023-12,19,3,8.08
55ee3722-036d-4e11-b609-e9a5a2fa5342,2023-02,19,13,8.56
f1d2f528-e407-457a-b272-b8911aa2570b,2023-03,9,6,6.41
a660413f-78cc-4247-b5a1-b0b87c00b117,2023-05,7,5,7.82
8d0d0a0f-e81b-45b2-914a-1bba4038fda6,2023-03,11,2,9.7
633a6ffc-f949-4033-807f-d2fb68296910,2023-08,6,1,7.86
99cec001-e2b9-4a05-a3ab-db1958cdf8e7,2023-02,17,9,8.03
35da80a8-08d5-4962-aa43-44cdfb5f6923,2023-02,18,1,8.78
f64d0dd7-9424-4109-933e-738ee26a39a5,2023-12,7,5,8.97
36cfd287-1585-4508-9ae7-bbfe5d725eda,2023-04,18,1,9.95
6fa564c9-ccc3-453b-8b6a-ed26886a4b79,2023-06,14,9,5.79
4f92da77-d042-4b77-9e24-ab412326682c,2023-06,15,7,5.79
57c08df1-9d3d-4901-af76-ab48aa3777f3,2023-05,16,11,7.05
9111dcc7-0482-4d34-8dd5-5ed0422ab120,2023-02,9,2,5.53
ce5d13e3-1904-4601-850d-addee45bf4c4,2023-06,15,1,7.61
cd8c42e1-44e5-45a2-937c-e637f36ab049,2023-07,10,0,5.09
96efc5d5-22d4-43e1-aa8d-8360678beb5f,2023-04,10,10,6.98
ce5d13e3-1904-4601-850d-addee45bf4c4,2023-05,9,6,6.64
9c240882-db82-4166-8a44-36c4023d5b84,2023-02,16,14,5.96
e6fc55e0-27b0-4b83-a93e-df06f20b5372,2023-06,12,11,8.73
c13be924-019d-4939-b06a-5275e6e5265e,2023-02,6,4,7.1
59b39f13-2baa-411f-b732-802a81643d61,2023-03,7,4,6.89
28951821-dbf7-4ceb-9e4b-7d40d146cb1a,2023-08,19,11,8.5
c73d642c-4afb-4cae-b51b-d95d4e056c71,2023-01,19,16,8.32
f240fe65-c21e-4947-908b-907dfaea4885,2023-05,17,3,9.8
7c1f1178-69ec-4729-a092-b386f233d315,2023-08,15,11,8.62
0384f386-914d-4154-8af7-a1aee398fe9c,2023-11,7,0,9.48
41bc442e-c94a-4cfd-9c09-bd7d65a27d72,2023-03,10,10,6.91
8842fb06-4b12-424e-94bb-4e9d63dd459f,2023-07,17,12,9.91
4f444349-52eb-40d2-ad77-20ca6a36e48a,2023-04,5,5,9.16
76b256a9-670c-4ffc-9f84-f77df286542b,2023-05,7,0,8.75
4e7b479d-423a-4be4-bccb-f3c9debaec35,2023-07,11,10,9.79
1d94faf5-8632-40c2-b40a-f15793933cde,2023-07,7,1,9.23
65e2de04-58d1-4418-ade1-9af1db6b8e84,2023-02,6,6,8.47
bc9d4a00-2c51-4df9-882d-823ca6354f3f,2023-03,6,0,6.88
072041ba-ee19-40fb-a883-eeb5ebfce15d,2023-10,14,11,6.05
7342502b-d988-438c-b656-859e0200a479,2023-08,10,10,6.75
0abb8ecb-e292-4d3c-88c1-1383a201194a,2023-04,13,2,5.64
f6dec9ed-3dc6-4850-a345-d5bcb4cbc2cc,2023-12,6,0,9.02
9819e220-e04d-4eca-8108-3356e180fa0c,2023-11,11,10,5.09
c68c01aa-cc1b-4b20-b3c4-ce33cc4f9497,2023-09,14,7,8.57
361ffc40-09b7-4353-a7c0-15bbd6a2645c,2023-02,6,2,7.69
b5038725-6022-4be2-aa4c-5d8c370b31ba,2023-10,17,8,9.88
47b62c60-c191-48a6-99b5-3f7c28c3b409,2023-12,19,11,9.34
f0072c54-51a3-4c02-9a18-a9b16530e1cb,2023-09,18,8,8.88
5bed6565-6b80-4633-87a0-2f98d8b9f3c1,2023-03,18,4,8.22
9cac8676-41ed-412c-b599-a8e13e1d5c9e,2023-05,11,9,7.04
23254b4b-abe8-41b0-91aa-601009d2db5e,2023-11,7,6,9.19
d7b7b360-a84e-44b8-a170-cdd45b3f5349,2023-02,17,17,6.98
594a2cd3-a7fe-4d9c-8341-4680b7bb3cd9,2023-11,14,13,7.42
bd66b5b7-8a8e-4d49-a2ec-9eb648ad395e,2023-10,16,15,7.01
c44c4931-3071-4e1a-befb-c9f5a871d399,2023-10,14,6,9.09
b4e0bb6c-9d46-4275-ba02-378411f1be47,2023-12,5,0,8.45
31e12b7e-071e-46fd-8779-f44c9907d549,2023-04,7,4,9.81
8af0e2ce-9b9d-476d-bcb0-38c81f4df740,2023-02,20,6,7.46
40b5b89a-8e88-4843-9de7-095ba299d82c,2023-03,14,0,9.55
a59e9f13-b589-471b-a392-77a310a499ad,2023-07,12,10,9.88
000e0e6f-fef7-4601-a435-af0938a044b9,2023-08,16,10,7.86
4ba8877f-e447-4b42-8883-9c14fd7c077a,2023-06,6,4,9.74
0fa02c07-b12d-49dd-a042-3175a4f22e62,2023-08,5,5,8.01
737fde4d-10cb-4f14-9af4-efae1e3a0832,2023-12,16,6,9.48
a5f97359-3872-44a1-8520-043e8c028e4e,2023-12,5,4,6.13
7395b044-1a6a-4073-9ebd-a5857533a5fc,2023-05,10,4,7.11
981ecd70-15b8-45d3-b233-422c73ca2184,2023-10,6,1,6.52
918916e6-146e-4b9f-a8e8-6b9abfd52338,2023-12,6,3,7.73
0a5738a1-13f9-4da6-990d-7159568a56a7,2023-10,8,2,8.03
9db8f421-b515-4bbf-bf1a-a914cc1e1b10,2023-01,12,10,7.41
fb6bbccc-5265-40d1-b771-3b2a188e3ca1,2023-04,19,18,5.5
ca158d73-bfb2-4f73-84ae-fdafa0182667,2023-05,15,5,8.54
981ecd70-15b8-45d3-b233-422c73ca2184,2023-05,15,12,9.59
5ac50bee-88ab-42c6-92b4-654885cc067c,2023-11,9,9,9.81
a16419bf-ab68-4e1f-ab5c-a585677f37a5,2023-12,8,1,7.08
d0fac311-77fb-4f11-8a2b-341c2bd92fe9,2023-03,13,8,6.43
844e8506-6510-4d1a-a04a-24fa69000417,2023-10,14,6,5.53
f64d0dd7-9424-4109-933e-738ee26a39a5,2023-09,18,9,5.87
16d87402-86e8-455f-928b-9031c7483323,2023-08,12,7,8.75
d6b03b65-3b7f-47d7-b0da-73ee7649bcab,2023-02,12,12,5.91
b64522df-f007-4784-b50a-739c328346a1,2023-06,16,14,5.11
02369f87-61ca-464f-92f8-027812909ebf,2023-08,7,5,6.59
271bf9a1-b7fa-4b63-892d-21a72a81085c,2023-11,14,2,6.18
4d162bb9-78e5-4ef4-a0e4-57a39d06d1b1,2023-09,14,10,7.95
79c7ec13-3c0e-4bac-9c8d-d4836742da87,2023-09,13,7,7.23
28956f26-81f2-49de-acc1-db4f5d6a632a,2023-09,5,4,5.13
be6e8244-0f6a-42dd-95c5-fc26339555b2,2023-02,18,10,8.81
73a6dd9c-719a-485c-bfcd-43a8ed9c1aea,2023-09,20,1,7.9
505f60a5-ff8f-4c93-a3f3-d10836ed77ca,2023-03,15,12,9.45
d0bd84d1-7c22-4ace-a2d8-ff944ece85e3,2023-03,9,9,8.15
d740fb80-aef2-459f-8542-ab56d4936284,2023-11,16,12,9.98
6d955cfa-a079-4ea9-94de-b76bb4a4f879,2023-12,17,4,6.74
f6718f3c-63c2-44b6-8a50-59c92287bc53,2023-08,11,0,8.1
cbe159ad-41f4-484c-924d-33c38d27a768,2023-01,10,8,8.77
ae7a620f-f130-441a-a510-3e0cd37d078e,2023-02,5,1,7.23
1a7b65f2-c2aa-433b-81ec-016a224fbf6e,2023-04,14,4,5.54
f94d433e-b8cf-45bf-a2fb-aec573e42f49,2023-05,8,7,9.26
e37ab09a-deee-48c3-896f-4ef7dfb4d0bf,2023-06,12,4,8.85
2f295544-dd35-4de6-b4a3-10540efa9f71,2023-05,16,13,5.88
dd9de09f-b33d-4651-9b70-3dff9caac3b9,2023-03,17,5,6.24
e36beb41-7282-4cc8-949a-76f2bb73c198,2023-07,19,13,6.71
6fd3f00e-c563-4865-8840-a3c4391a44a3,2023-07,19,9,8.14
40b5b89a-8e88-4843-9de7-095ba299d82c,2023-04,18,3,9.51
967bacfc-1fce-455e-bfa1-1991ac8e596b,2023-03,14,12,7.5
64582b4a-f748-47dd-9b72-90d929e3276d,2023-11,6,5,6.3
4d023d06-7600-4617-89de-d63cb7c34808,2023-07,6,0,9.47
5e47ba19-7df6-4a6f-bd9b-2bf730724a13,2023-01,12,12,5.8
f16ca125-1640-43ad-81d8-ef5ea9347193,2023-12,12,4,9.25
41fb08df-c592-4f69-a90f-8683c9936dbc,2023-01,16,14,8.29
12275cd0-8ec1-4b45-a5e4-e861882fd961,2023-09,5,5,5.62
7e11b8fa-3918-4211-a84e-6b4b1e0da4b7,2023-12,6,6,8.03
0d1129cf-f75a-475d-8190-91b8f9703502,2023-11,14,8,6.6
c44c4931-3071-4e1a-befb-c9f5a871d399,2023-12,15,3,5.95
be6e8244-0f6a-42dd-95c5-fc26339555b2,2023-07,15,1,6.12
3bee8cfb-9945-4593-b054-c52173eb27d1,2023-02,5,1,9.91
1c82d570-afe0-44fb-ba34-d998db6efe8f,2023-07,13,6,7.28
6dc3fc64-87c2-49e2-b34b-e865f5660a60,2023-06,19,5,6.78
fb7263f5-d766-4911-bdae-56316a750988,2023-08,17,3,7.07
2ff654f0-27e0-4c5b-87fd-f4cd57ffdbe2,2023-06,7,7,8.15
ed812962-d28d-4d43-9a57-ff676034d86d,2023-01,11,0,6.26
d0671aff-8751-4fb1-ad52-a702f07de491,2023-10,12,11,7.86
bbcc52e4-2f5d-4d4c-aae8-6c0567198a81,2023-11,19,9,7.7
4020ec68-ea69-407b-8644-764ebe845897,2023-07,8,8,5.84
5df93300-efd6-4161-9106-78a7c6bb44f4,2023-05,14,4,5.92
a0b8f979-ce58-42d6-9ff1-f0cc6f8c3f02,2023-10,6,6,8.37
b0a654b4-a3c9-417d-9639-fe86f1936163,2023-03,10,2,8.35
bdcf9e9b-6b89-426c-a0df-b6c310307ba1,2023-10,16,6,6.87
487f1a34-0b36-4de2-8734-619160d96562,2023-09,12,6,8.32
47246d7f-328f-4c8a-9c18-b5c101822cb8,2023-07,13,7,9.04
1b51315e-59fa-41eb-b692-1ea3ae8f643d,2023-08,11,9,9.11
1424e7a0-47db-48a0-8bfb-4dc0cd6983ec,2023-08,11,6,7.93
7481760d-ab94-40e1-82a9-953fa713e365,2023-10,10,10,7.66
8fc096f2-9293-46a5-aac8-d964f0bbeac6,2023-01,9,1,8.16
f473a1c6-bb00-4dec-84fc-a68883c0d688,2023-02,16,7,7.16
7ef8dd01-86e0-4c21-a3bb-313b6b0c7748,2023-03,6,0,8.53
378ca310-57b1-4407-9597-de5fc0b997a6,2023-03,12,5,6.22
85f15d03-38f9-46ab-93a2-1543e9417d03,2023-12,19,17,7.3
fac7cb0e-57aa-4536-b215-ff62c81788ea,2023-02,13,10,5.93
dbfa3598-f146-487b-9489-da50c0fcdeb4,2023-01,18,17,8.36
955bee43-7d73-42e8-ba88-ae944bf461ce,2023-10,19,12,7.4
00c99337-cea5-43c8-9fa6-cc664036fa95,2023-06,18,14,6.01
a4916e10-37a8-4e35-8921-120430bdb134,2023-01,8,6,7.23
072041ba-ee19-40fb-a883-eeb5ebfce15d,2023-06,10,10,6.17
ad7209d3-f0e3-4d40-9e3f-e31bac95e7a8,2023-08,7,7,9.39
183922bb-6e16-448d-88fb-e298cbab5d7f,2023-09,18,16,7.52
59940eb7-cebc-44e3-8de2-c10603efc8c4,2023-06,17,3,6.71
fbbe98b4-b935-4b10-b054-58bd663796be,2023-10,8,6,7.49
16d87402-86e8-455f-928b-9031c7483323,2023-06,20,20,6.51
4e225808-40d4-4afc-939a-5b42777a8251,2023-09,14,2,9.12
66adc561-a41b-4abb-bbb4-576528e80c8d,2023-05,10,4,7.55
40258cb1-656e-4a6d-a664-81c037a1e146,2023-07,10,5,8.72
d4475891-da1e-4472-846f-5c8bb2faf3af,2023-07,15,12,5.88
6b808309-7357-4f14-93cc-e9879e101c77,2023-12,11,0,8.81
b775465b-dad7-4419-b3b7-2867eaf66fc3,2023-03,16,14,7.59
10327130-e3db-4171-9a4e-f948896d4aec,2023-01,7,0,8.67
3a8c1965-bbe7-4d93-b61b-57249e48ada3,2023-10,6,6,5.16
d1138476-f899-4b61-8ffa-716ab47ecafc,2023-06,18,12,8.14
76b256a9-670c-4ffc-9f84-f77df286542b,2023-06,8,1,8.82
7fe272e2-55f0-4363-81f6-db83b8fde82d,2023-11,16,7,5.71
397a96bf-4a34-4c2d-bddd-4df47a736c19,2023-11,7,2,8.12
b68d5e25-3aa1-4de1-8a99-95b590225a4f,2023-04,7,0,6.82
c68c01aa-cc1b-4b20-b3c4-ce33cc4f9497,2023-06,10,8,6.68
30575ba4-5dd8-46b4-86da-501dab067065,2023-05,9,3,8.62
18727491-8478-4925-a949-55b5facaa7ec,2023-06,7,7,7.13
c1ec7fb9-3225-4ebf-808e-70ee9303f88d,2023-07,9,8,9.87
bb801a3d-9cb6-4e6d-b131-a965875894ce,2023-01,7,3,8.64
596dc5b2-43a5-4323-8e85-8e752fcceb04,2023-12,7,7,8.32
e56955d2-12ea-4737-91b0-252712a1aa39,2023-02,17,4,9.34
7ffa6e1c-b29c-4bdd-a343-ca12dceaf52a,2023-10,17,0,6.13
adad5aec-09cb-4122-8e49-be2adc1fa505,2023-06,18,13,6.12
19ad3ebb-065a-4336-98e1-777c2d6e1d84,2023-11,20,17,8.1
4087ab55-069c-4882-938b-c03cd3d9c960,2023-04,14,6,8.34
6e233f44-bf21-4e00-8fcf-8379fecd9f90,2023-10,10,7,6.52
a61cbc6e-53f4-4be2-acaf-7dc3cdac7e7a,2023-12,13,11,5.63
91d7ba5f-50e7-49bd-b9dc-2026e0a3f7fa,2023-01,20,1,9.61
8b485e0c-b938-4fb5-9a8b-cca433431ee4,2023-08,11,8,8.67
3cf6ec30-5619-4f32-a5e4-c436e5717c5a,2023-01,5,5,7.28
f3395ff9-6c7a-4cc8-9113-f91a321eef76,2023-12,5,3,8.11
c2974c7a-9cd8-4f1a-9505-31b9a99eb38c,2023-06,12,3,9.37
536f8f61-70fd-4c2f-8918-f1c61ceefb24,2023-05,11,10,9.51
a59e9f13-b589-471b-a392-77a310a499ad,2023-06,19,7,9.67
876eae85-f946-4728-801c-2671b9453319,2023-02,16,1,5.3
93f84d24-30dc-4af0-8b1e-d85f65e76c45,2023-11,18,0,5.47
eec160c5-c84a-4de9-9585-98d26c61f779,2023-08,14,7,9.62
1382b119-7eec-4094-93e4-6f0aae9d903f,2023-11,5,1,8.22
c46d357f-a812-47f1-b015-b8b4fb761d53,2023-12,15,13,8.64
2c2376c2-9203-410d-bdea-b714c7b368ea,2023-01,17,9,5.13
fc2139b3-ad97-4db8-a0bf-d78835d4ac76,2023-01,19,2,8.27
d7af116d-02e6-4c4d-b1a2-1cf34757c04d,2023-06,10,9,5.68
aaeef7b2-0e25-43e7-afc6-8d04626ae04b,2023-04,6,3,5.54
2722d533-2523-49b2-80fc-7a5ffb72d301,2023-07,18,2,9.91
